101_CT_1,101_CT_2,101_STEAM_3,101_STEAM_4,102_CT_1,102_CT_2,102_STEAM_3,102_STEAM_4,107_CC_1,113_CT_1,113_CT_2,113_CT_3,113_CT_4,115_STEAM_1,115_STEAM_2,115_STEAM_3,116_STEAM_1,118_CC_1,123_STEAM_2,123_STEAM_3,123_CT_1,123_CT_4,123_CT_5,121_NUCLEAR_1,122_HYDRO_1,122_HYDRO_2,122_HYDRO_3,122_HYDRO_4,122_HYDRO_5,122_HYDRO_6,113_PV_1,102_PV_1,101_PV_1,102_PV_2,104_PV_1,101_PV_2,101_PV_3,101_PV_4,103_PV_1,119_PV_1,122_WIND_1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.99999,0.0,0.0,118.21209399980944,0.0,0.0,0.0,0.0,399.9983199999697,25.5,25.5,25.5,25.5,25.5,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.19832000000133
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.99999,0.0,0.0,118.21209399980944,0.0,0.0,0.0,0.0,399.9983199999697,25.9,25.9,25.9,25.9,25.9,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.89832000000024
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.99999,0.0,0.0,118.21209399980944,0.0,0.0,0.0,0.0,399.9983199999697,36.8,36.8,36.8,36.8,36.8,36.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.29831999999988
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.21209399980944,0.0,0.0,0.0,0.0,399.9983199999697,38.2,38.2,38.2,38.2,38.2,38.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536.7983199999999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.21209399980944,0.0,0.0,0.0,0.0,399.9983199999697,39.2,39.2,39.2,39.2,39.2,39.2,0.0,1.5983199999996032,1.4983199999992394,0.0,2.698319999999967,0.0,0.0,0.0,0.0,0.0,513.1983200000013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.21209399980944,0.0,0.0,0.0,0.0,399.9983199999697,39.2,39.2,39.2,39.2,39.2,39.2,34.498319999998785,11.098319999999603,10.99831999999924,11.198319999999967,11.498319999999921,11.198319999999285,11.098320000000058,11.298319999999421,1.0983199999996032,0.7983199999985118,477.39832000000024
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.94963199984704,0.0,0.0,0.0,0.0,399.9983199999697,37.7,37.7,37.7,37.7,37.7,37.7,55.39831999999842,15.798319999999649,15.798319999999194,15.998319999999921,16.398320000000012,16.298319999999194,16.098320000000058,16.498319999999467,12.398319999999785,11.698319999998148,558.7983199999999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.99999,0.0,0.0,118.21209399980944,0.0,0.0,0.0,0.0,399.9983199999697,38.2,38.2,38.2,38.2,38.2,38.2,64.6983199999986,17.19831999999974,17.298319999999194,17.398320000000012,17.398320000000012,17.59831999999915,17.39832000000024,17.998319999999467,23.598319999999603,23.39831999999842,364.89832000000024
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.99999,0.0,0.0,118.21209399980944,0.0,0.0,0.0,0.0,399.9983199999697,38.7,38.7,38.7,38.7,38.7,38.7,64.39831999999842,17.598319999999603,16.89831999999933,17.298319999999876,16.99831999999992,17.59831999999915,16.99832000000015,17.198319999999512,32.998319999999694,32.79831999999851,163.79831999999988
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.99999,0.0,0.0,118.21209399980944,0.0,0.0,0.0,0.0,399.9983199999697,38.7,38.7,38.7,38.7,38.7,38.7,64.89831999999842,18.098319999999603,17.198319999999285,17.99831999999992,17.398320000000012,18.09831999999915,17.598320000000058,17.498319999999467,39.398319999999785,41.49831999999833,47.89832000000024
