101_CT_1,101_CT_2,101_STEAM_3,101_STEAM_4,102_CT_1,102_CT_2,102_STEAM_3,102_STEAM_4,107_CC_1,113_CT_1,113_CT_2,113_CT_3,113_CT_4,115_STEAM_1,115_STEAM_2,115_STEAM_3,116_STEAM_1,118_CC_1,123_STEAM_2,123_STEAM_3,123_CT_1,123_CT_4,123_CT_5,121_NUCLEAR_1,122_HYDRO_1,122_HYDRO_2,122_HYDRO_3,122_HYDRO_4,122_HYDRO_5,122_HYDRO_6,113_PV_1,102_PV_1,101_PV_1,102_PV_2,104_PV_1,101_PV_2,101_PV_3,101_PV_4,103_PV_1,119_PV_1,122_WIND_1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.32300600007147,0.0,0.0,0.0,0.0,395.99999,13.2,13.2,13.2,13.2,13.2,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.32300600007147,0.0,0.0,0.0,0.0,395.99999,13.2,13.2,13.2,13.2,13.2,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.32300600007147,0.0,0.0,0.0,0.0,395.99999,13.2,13.2,13.2,13.2,13.2,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.32300600007147,0.0,0.0,0.0,0.0,395.99999,13.2,13.2,13.2,13.2,13.2,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.32300600007147,0.0,0.0,0.0,0.0,395.99999,13.2,13.2,13.2,13.2,13.2,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.32300600007147,0.0,0.0,0.0,0.0,395.99999,13.2,13.2,13.2,13.2,13.2,13.2,0.0,4.298319999999876,4.298319999999649,4.098319999999603,4.398320000000012,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.32300600007147,0.0,0.0,0.0,0.0,395.99999,13.2,13.2,13.2,13.2,13.2,13.2,44.99832000000015,13.59831999999983,14.298319999999649,13.298319999999649,13.698319999999967,13.198319999999967,13.59831999999983,13.398320000000012,9.698320000000422,9.198320000000422,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.32300600007147,0.0,0.0,0.0,0.0,395.99999,13.2,13.2,13.2,13.2,13.2,13.2,57.99832000000015,17.298319999999876,18.29831999999965,16.998319999999694,17.298319999999876,16.798319999999876,17.298319999999876,16.49831999999992,22.598320000000513,22.298320000000786,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.32300600007147,0.0,0.0,0.0,0.0,395.99999,13.2,13.2,13.2,13.2,13.2,13.2,63.39832000000024,18.898320000000012,19.598319999999603,18.498319999999694,18.798319999999876,18.398320000000012,18.898320000000012,17.698319999999967,33.09832000000051,33.69832000000042,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.32300600007147,0.0,0.0,0.0,0.0,395.99999,13.2,13.2,13.2,13.2,13.2,13.2,67.49832000000015,19.09831999999983,19.598319999999603,18.598319999999603,18.99831999999992,18.49831999999992,18.99831999999992,18.59831999999983,40.798320000000786,39.498320000000604,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.32300600007147,0.0,0.0,0.0,0.0,395.99999,25.9,25.9,25.9,25.9,25.9,25.9,66.49832000000015,19.09831999999983,19.098319999999603,18.79831999999965,19.09831999999983,18.698319999999967,19.198319999999967,18.298319999999876,43.798320000000786,45.19832000000042,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.32300600007147,0.0,0.0,0.0,0.0,395.99999,34.4,34.4,34.4,34.4,34.4,34.4,65.19831999999997,18.898320000000012,18.79831999999965,18.498319999999694,18.898320000000012,18.398320000000012,18.99831999999992,17.49831999999992,42.998320000000604,46.998320000000604,1.879125000021304
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.32300600007147,139.99999,0.0,0.0,0.0,395.99999,36.8,36.8,36.8,36.8,36.8,36.8,62.19831999999997,18.398320000000012,18.398319999999785,17.998319999999694,18.59831999999983,17.798319999999876,18.59831999999983,17.59831999999983,42.09832000000051,45.19832000000042,10.179125000020576
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.32300600007147,155.35911799999963,0.0,0.0,0.0,395.99999,43.4,43.4,43.4,43.4,43.4,43.4,62.39832000000024,17.698319999999967,18.19831999999974,17.398319999999785,18.09831999999983,17.198319999999967,17.898320000000012,17.398320000000012,37.59832000000051,40.09832000000051,17.77912500002094
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.99999,61.99999,0.0,64.32300600007147,213.49231900000018,0.0,0.0,0.0,395.99999,48.6,48.6,48.6,48.6,48.6,48.6,55.29832000000033,16.398320000000012,17.098319999999603,16.098319999999603,17.198319999999967,15.998319999999921,16.698319999999967,16.898320000000012,30.19832000000042,31.098320000000513,33.07912500002021
0.0,0.0,29.99999,29.99999,0.0,0.0,29.99999,29.99999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.75505999999996,103.75505999999996,0.0,103.75505999999996,298.75505999999996,0.0,0.0,0.0,395.99999,47.6,47.6,47.6,47.6,47.6,47.6,45.59832000000006,12.798319999999876,13.098319999999603,12.798319999999649,13.198319999999967,12.798319999999876,13.198319999999967,13.298319999999876,16.898320000000695,17.898320000000695,36.07912500002021
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.99999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.32300600007147,193.51573800000233,0.0,0.0,0.0,395.99999,48.6,48.6,48.6,48.6,48.6,48.6,11.89832000000024,3.298319999999876,2.998319999999694,3.498319999999694,4.398320000000012,4.398320000000012,4.4983199999999215,4.798319999999876,0.19832000000042171,0.4983200000006036,22.679125000020576
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.99999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.32300600007147,178.37551100000178,0.0,0.0,0.0,395.99999,40.1,40.1,40.1,40.1,40.1,40.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.379125000021304
0.0,0.0,29.99999,29.99999,0.0,0.0,29.99999,29.99999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.97866199999999,106.97866199999999,0.0,106.97866199999999,301.978662,0.0,0.0,0.0,395.99999,36.8,36.8,36.8,36.8,36.8,36.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.17912500002058
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.99999,61.99999,0.0,64.32300600007147,225.6479350000002,0.0,0.0,0.0,395.99999,25.5,25.5,25.5,25.5,25.5,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.3791250000213
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.32300600007147,139.99999,0.0,0.0,0.0,395.99999,25.9,25.9,25.9,25.9,25.9,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.77912500002094
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.32300600007147,0.0,0.0,0.0,0.0,395.99999,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.17912500002058
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.32300600007147,0.0,0.0,0.0,0.0,395.99999,24.5,24.5,24.5,24.5,24.5,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.67912500002058
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.32300600007147,0.0,0.0,0.0,0.0,395.99999,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.8791250000213
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.32300600007147,0.0,0.0,0.0,0.0,395.99999,13.2,13.2,13.2,13.2,13.2,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.17912500002058
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.32300600007147,0.0,0.0,0.0,0.0,395.99999,13.2,13.2,13.2,13.2,13.2,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.07912500002021
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.32300600007147,0.0,0.0,0.0,0.0,395.99999,13.2,13.2,13.2,13.2,13.2,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.879125000021304
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.32300600007147,0.0,0.0,0.0,0.0,395.99999,13.2,13.2,13.2,13.2,13.2,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.879125000021304
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.32300600007147,0.0,0.0,0.0,0.0,395.99999,13.2,13.2,13.2,13.2,13.2,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.679125000020576
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.32300600007147,0.0,0.0,0.0,0.0,395.99999,13.2,13.2,13.2,13.2,13.2,13.2,0.0,4.198319999999967,4.19831999999974,3.998319999999694,4.298319999999876,0.0,0.0,0.0,0.0,0.0,25.879125000021304
